,Site,Date,CO,NO2,NO2_caps,ozone,PM2.5_MO,PM2.5_FEM,RH,SO2,Temperature,Temperature_10_m,Wind_Direction_s,Wind_Direction_v,Wind_Speed_p,Wind_Speed_s,Ozone_8hr_avg,PM2.5_MO_24hr_avg,PM2.5_FEM_24hr_avg,CO_8hr_avg,PM2.5MO_SubIndex,PM2.5FEM_SubIndex,PM2.5_1hrMO_SubIndex,PM2.5_1hrFEM_SubIndex,03_SubIndex,CO_SubIndex,SO2_SubIndex,NO2_SubIndex,NO2_CAPS_SubIndex,AQI_calculated,Fremont Bridge Total,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,Spokane St. Bridge Total,West,East,precip_accum_one_hour_set_1,AQI_bucket_calculated,AQI_calculated_where,AQI_Cause
2318,Seattle 10th & Weller,2020-09-24,0.29084615384615387,15.10684210526316,,,6.208333333333333,,,,,60.375,178.45833333333334,,,7.683333333333334,14.877329192546584,,3.0008858970136143,0.12199905753968253,0.0,12.503691237556728,25.868055555555557,0.0,13.201333774250442,1.3863529265873016,0.0,11.282625786163521,0.0,17.291666666666668,1283.0,521.0,762.0,472.0,232.0,240.0,11.47,Good,03_SubIndex,O3
2319,Seattle 10th & Weller,2020-09-25,0.3144913043478261,13.703478260869565,,,5.625,,,,,58.833333333333336,170.25,,,6.329166666666667,21.85952380952381,,6.59375,0.1850208829365079,0.0,27.47395833333334,23.4375,0.0,12.650187389770723,2.1025100333694082,0.0,12.389150943396226,0.0,27.5,1095.0,454.0,641.0,443.0,208.0,235.0,17.82,Good,PM2.5FEM_SubIndex,PM2.5
2320,Seattle 10th & Weller,2020-09-26,0.34648260869565217,12.34695652173913,,,6.173913043478261,,,,,58.583333333333336,189.125,,,5.879166666666666,25.49621212121212,,7.630381944444444,0.18816249999999998,0.0,31.79325810185185,24.559638769670958,0.0,21.640303497942387,2.1382102272727272,0.0,11.162735849056604,0.0,33.083333333333336,2133.0,987.0,1146.0,635.0,297.0,338.0,0.09,Good,PM2.5FEM_SubIndex,PM2.5
2321,Seattle 10th & Weller,2020-09-27,0.38024583333333334,14.3825,,,5.333333333333333,,,,,60.416666666666664,196.58333333333334,,,2.983333333333333,20.15986394557823,,8.375694444444445,0.17480056818181816,0.0,34.898726851851855,22.222222222222225,0.0,16.333223104056437,1.8208392518939391,0.0,13.568396226415095,0.0,34.916666666666664,2898.0,1293.0,1605.0,1146.0,566.0,580.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
2322,Seattle 10th & Weller,2020-09-28,0.3918769230769231,12.493478260869564,,,4.826086956521739,,,,,62.875,147.75,,,3.3541666666666665,13.854166666666666,,2.851736111111111,,0.0,11.882233796296298,19.270833333333332,0.0,12.827932098765432,0.0,0.0,11.295204402515722,0.0,15.791666666666666,2692.0,1101.0,1591.0,1064.0,528.0,536.0,0.0,Good,03_SubIndex,O3
2323,Seattle 10th & Weller,2020-09-29,0.4650458333333333,21.58083333333333,,,10.291666666666666,,,,,64.83333333333333,146.5,,,2.8499999999999996,17.507440476190478,,25.46840277777778,0.3861840914786967,0.0,76.04237841446218,39.79718049594659,0.0,16.2105930335097,3.474194004779942,0.0,20.35927672955975,0.0,76.0,2939.0,1239.0,1700.0,1174.0,584.0,590.0,0.0,Satisfactory,PM2.5FEM_SubIndex,PM2.5
2324,Seattle 10th & Weller,2020-09-30,0.6622291666666666,28.155833333333334,,,16.75,,,,,63.291666666666664,184.04166666666666,,,1.925,18.15952380952381,,46.0625,0.3660861111111111,0.0,120.60397036040659,59.52700286123033,0.0,14.011978248089358,4.160069444444444,0.0,26.562106918238996,0.0,120.58333333333333,2530.0,1053.0,1477.0,1111.0,548.0,563.0,0.0,Moderate,PM2.5FEM_SubIndex,PM2.5
2325,Seattle 10th & Weller,2020-10-01,0.5688608695652174,23.34608695652174,,,18.458333333333332,,,,,60.333333333333336,188.25,,,2.375,22.885582010582013,,16.50920138888889,0.22323717757936504,0.0,59.461805555555564,63.6444921316166,0.0,15.892765285126396,2.536786108856421,0.0,21.10691823899371,0.0,59.416666666666664,2257.0,903.0,1354.0,1000.0,488.0,512.0,0.0,Satisfactory,PM2.5FEM_SubIndex,PM2.5
2326,Seattle 10th & Weller,2020-10-02,0.647665,25.027272727272727,,,20.125,,,,,61.625,217.375,,,2.0708333333333333,38.77465986394558,,39.8921875,0.4244948908730159,0.0,109.42543331872564,67.22103004291846,0.0,22.920340975896533,4.823805578102453,0.0,21.64308176100629,0.0,109.375,2486.0,1039.0,1447.0,962.0,471.0,491.0,0.0,Moderate,PM2.5FEM_SubIndex,PM2.5
2327,Seattle 10th & Weller,2020-10-03,0.4562541666666667,16.635,,,15.083333333333334,,,,,56.708333333333336,247.0,,,2.6,27.597117794486213,,98.76197916666666,0.7787321180555556,0.0,172.793455830699,56.02572126847878,0.0,20.22936875367431,8.849228614267677,0.0,15.693396226415095,0.0,172.83333333333334,2020.0,898.0,1122.0,727.0,344.0,383.0,0.0,Moderate,PM2.5FEM_SubIndex,PM2.5
2328,Seattle 10th & Weller,2020-10-04,0.5232083333333334,20.316666666666666,,,8.958333333333334,,,,,58.541666666666664,234.625,,,2.308333333333333,23.958333333333332,,40.73052536231884,0.25788819444444444,0.0,105.33829144775355,36.11185622317597,0.0,22.183641975308642,2.930547664141414,0.0,19.166666666666668,0.0,105.33333333333333,1528.0,640.0,888.0,519.0,251.0,268.0,0.0,Moderate,PM2.5FEM_SubIndex,PM2.5
2329,Seattle 10th & Weller,2020-10-05,0.4097,15.211304347826088,,,11.0,,,,,60.833333333333336,165.70833333333334,,,2.7416666666666667,19.683229813664596,,37.35138888888889,0.27099627976190477,0.0,106.10840998626897,44.17992966142108,0.0,17.465828924162256,3.0795031791125536,0.0,13.752358490566039,0.0,106.04166666666667,2405.0,994.0,1411.0,931.0,451.0,480.0,0.0,Moderate,PM2.5FEM_SubIndex,PM2.5
2330,Seattle 10th & Weller,2020-10-06,0.37872608695652177,14.348695652173912,,,11.5,,,,,61.458333333333336,138.95833333333334,,,3.15,17.910714285714285,,10.031770833333333,0.27675381944444444,0.0,41.77466755583374,45.917530996661895,0.0,16.58399470899471,3.144929766414142,0.0,12.97248427672956,0.0,41.75,2762.0,1116.0,1646.0,1111.0,554.0,557.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
2331,Seattle 10th & Weller,2020-10-07,0.4955478260869565,18.766521739130436,,,12.826086956521738,,,,,58.875,141.375,,,2.3874999999999997,19.608843537414966,,8.861805555555556,0.20167973710317463,0.0,35.630048134239395,47.1685741535527,0.0,15.886794532627865,2.291815194354257,0.0,16.966588050314467,0.0,38.375,2286.0,887.0,1399.0,1028.0,501.0,527.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
2332,Seattle 10th & Weller,2020-10-08,,20.785217391304347,,,5.75,,,,,60.875,210.5,,,5.1499999999999995,21.889880952380953,,3.496190737259816,0.1286361111111111,0.0,14.567461405249235,23.69679899856939,0.0,20.268408289241624,1.4617739898989897,0.0,18.791666666666668,0.0,22.083333333333332,2361.0,942.0,1419.0,966.0,476.0,490.0,0.0,Good,03_SubIndex,O3
2333,Seattle 10th & Weller,2020-10-09,,14.97125,,,5.043478260869565,,,,,61.833333333333336,190.5,,,5.45,22.84970238095238,,5.428472222222222,0.1437174107142857,0.0,22.618634259259263,20.13888888888889,0.0,21.157131834215168,1.6331523944805193,0.0,14.12382075471698,0.0,24.666666666666668,2238.0,891.0,1347.0,836.0,401.0,435.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
2334,Seattle 10th & Weller,2020-10-10,0.2895695652173913,12.110869565217392,,,3.1818181818181817,,,,,56.75,175.33333333333334,,,7.629166666666666,25.910218253968253,,8.264032306763285,0.2134657490079365,0.0,33.958776486034225,12.152777777777779,0.0,23.990942827748384,2.4257471478174604,0.0,10.949292452830187,0.0,34.75,1484.0,696.0,788.0,467.0,214.0,253.0,14.642305556,Good,PM2.5FEM_SubIndex,PM2.5
2335,Seattle 10th & Weller,2020-10-11,0.2511260869565217,7.519565217391305,,,3.5217391304347827,,,,,54.416666666666664,174.33333333333334,,,7.516666666666667,20.02579365079365,,13.10197765700483,0.21033225,0.0,47.761847767773844,14.0625,0.0,18.542401528512638,1.9917826704545452,0.0,6.798349056603773,0.0,48.375,680.0,321.0,359.0,218.0,104.0,114.0,5.565886364,Good,PM2.5FEM_SubIndex,PM2.5
2336,Seattle 10th & Weller,2020-10-12,0.39101818181818176,14.604761904761904,,,6.818181818181818,,,,,55.708333333333336,158.16666666666666,,,4.3625,21.3764880952381,,3.2954861111111113,0.13435714285714287,0.0,13.731192129629632,24.74293633762518,0.0,19.793044532627864,1.5267857142857142,0.0,12.055817610062894,0.0,21.166666666666668,1970.0,809.0,1161.0,842.0,430.0,412.0,4.824285713,Good,03_SubIndex,O3
2337,Seattle 10th & Weller,2020-10-13,0.2512666666666667,13.194583333333334,,,6.6,,,,,56.166666666666664,192.25,,,8.279166666666667,20.771329365079364,,3.634895833333333,0.15393030753968254,0.0,15.145399305555557,22.65513233190272,0.0,19.232712375073486,1.7492080402236654,0.0,12.447720125786164,0.0,20.0,1310.0,518.0,792.0,497.0,248.0,249.0,9.499029581,Good,03_SubIndex,O3
2338,Seattle 10th & Weller,2020-10-14,0.33041666666666664,15.95125,,,7.25,,,,,55.375,153.66666666666666,,,3.7916666666666665,21.11845238095238,,3.2960069444444446,0.1662914826839827,0.0,13.733362268518519,29.853659990462564,0.0,16.29510214579659,1.7322029446248195,0.0,15.048349056603774,0.0,20.458333333333332,2535.0,1052.0,1483.0,1027.0,510.0,517.0,0.0,Good,03_SubIndex,O3
2339,Seattle 10th & Weller,2020-10-15,0.517791304347826,26.20130434782609,,,9.333333333333334,,,,,54.333333333333336,162.5,,,2.595833333333333,17.525297619047617,,3.5006944444444446,0.1788534970238095,0.0,14.586226851851853,36.63716022889843,0.0,16.227127425044092,2.03242610254329,0.0,23.68828616352201,0.0,25.375,2459.0,991.0,1468.0,1178.0,562.0,616.0,0.0,Good,NO2_SubIndex,NO2
2340,Seattle 10th & Weller,2020-10-16,0.3134,16.009166666666665,,,5.590909090909091,,,,,58.458333333333336,173.04166666666666,,,6.4875,20.194444444444446,,2.3711805555555556,0.16859236111111112,0.0,9.879918981481483,20.990551979017646,0.0,18.698559670781894,0.9579111426767676,0.0,15.102987421383647,0.0,19.666666666666668,1621.0,680.0,941.0,721.0,360.0,361.0,0.0,Good,03_SubIndex,O3
2341,Seattle 10th & Weller,2020-10-17,0.29458333333333336,11.217083333333333,,,7.583333333333333,,,,,54.458333333333336,151.625,,,4.55,21.831709956709958,,4.418055555555555,0.2067529265873016,0.0,18.408564814814817,30.036957558416788,0.0,18.530000734861847,2.3494650748556998,0.0,10.582154088050315,0.0,21.791666666666668,1787.0,793.0,994.0,621.0,309.0,312.0,2.040333333,Good,03_SubIndex,O3
2342,Seattle 10th & Weller,2020-10-18,0.2739333333333333,11.305416666666666,,,3.1,,,,,56.708333333333336,181.54166666666666,,,4.741666666666666,17.857142857142858,,3.724826388888889,0.1594450892857143,0.0,15.520109953703704,10.763888888888891,0.0,15.845458553791888,1.8118760146103894,0.0,10.665487421383649,0.0,17.958333333333332,820.0,358.0,462.0,272.0,138.0,134.0,0.576,Good,03_SubIndex,O3
2343,Seattle 10th & Weller,2020-10-19,0.2891260869565217,15.770434782608694,,,3.7916666666666665,,,,,53.916666666666664,145.33333333333334,,,4.366666666666666,20.833333333333332,,3.3088994565217393,0.13998975694444446,0.0,13.78708106884058,15.798611111111112,0.0,19.290123456790123,1.5907926925505051,0.0,14.257861635220126,0.0,20.75,1443.0,519.0,924.0,706.0,342.0,364.0,0.37,Good,03_SubIndex,O3
2344,Seattle 10th & Weller,2020-10-20,0.45136956521739136,23.35391304347826,,,7.25,,,,,53.375,139.45833333333334,,,2.1958333333333333,17.151785714285715,,6.300094696969698,0.20618469742063492,0.0,26.250394570707073,29.94679899856939,0.0,15.88128306878307,2.3430079252344878,0.0,21.113993710691826,0.0,27.458333333333332,2245.0,895.0,1350.0,895.0,453.0,442.0,1.233,Good,PM2.5FEM_SubIndex,PM2.5
2345,Seattle 10th & Weller,2020-10-21,0.3791782608695652,17.68130434782609,,,8.208333333333334,,,,,48.166666666666664,99.25,,,2.5708333333333333,14.148809523809524,,6.723740804787,0.2055188244047619,0.0,28.015586686612505,32.97791487839771,0.0,13.100749559082892,2.3354411864177487,0.0,15.985455974842766,0.0,28.166666666666668,1530.0,586.0,944.0,748.0,375.0,373.0,1.55,Good,PM2.5FEM_SubIndex,PM2.5
2346,Seattle 10th & Weller,2020-10-22,0.44814347826086953,18.45,,,9.833333333333334,,,,,45.833333333333336,120.5,,,2.558333333333333,16.352272727272727,,6.617361111111111,0.22302083333333333,0.0,27.572337962962965,39.225679542203146,0.0,13.879243827160494,2.5343276515151514,0.0,16.680424528301888,0.0,27.583333333333332,2061.0,796.0,1265.0,889.0,444.0,445.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
2347,Seattle 10th & Weller,2020-10-23,0.3792166666666667,16.667916666666667,,,7.458333333333333,,,,,45.125,180.16666666666666,,,4.779166666666667,15.329861111111112,,7.403819444444444,0.20063509424603174,0.0,30.849247685185187,30.47806390081068,0.0,14.194315843621398,2.2799442527958154,0.0,15.724449685534593,0.0,30.916666666666668,972.0,396.0,576.0,489.0,237.0,252.0,1.2645,Good,PM2.5FEM_SubIndex,PM2.5
2348,Seattle 10th & Weller,2020-10-24,0.23433478260869567,7.3078260869565215,,,4.833333333333333,,,,,44.791666666666664,159.20833333333334,,,5.7,18.830853174603174,,3.3491319444444443,0.16375064814814816,0.0,13.954716435185185,19.287970910824992,0.0,17.435975161669607,1.3956021148989899,0.0,6.6069182389937104,0.0,19.458333333333332,1663.0,677.0,986.0,553.0,284.0,269.0,1.3409090909999999,Good,03_SubIndex,O3
2349,Seattle 10th & Weller,2020-10-25,0.2839,10.64,,,8.833333333333334,,,,,41.25,72.25,,,3.4875000000000003,14.525689223057645,,5.932118055555556,0.22662616567460317,0.0,24.717158564814813,35.582081545064376,0.0,10.647688859494416,2.5752973372113996,0.0,9.619496855345913,0.0,24.666666666666668,1694.0,768.0,926.0,743.0,364.0,379.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
2350,Seattle 10th & Weller,2020-10-26,0.3522625,16.578333333333333,,,9.083333333333334,,,,,44.708333333333336,77.875,,,2.6833333333333336,15.587797619047619,,6.960243055555556,0.19730119047619046,0.0,29.001012731481485,37.053677873152125,0.0,14.433145943562609,2.2420589826839827,0.0,15.63993710691824,0.0,29.0,1477.0,564.0,913.0,668.0,332.0,336.0,0.03,Good,PM2.5FEM_SubIndex,PM2.5
2351,Seattle 10th & Weller,2020-10-27,0.49801249999999997,21.483333333333334,,,10.583333333333334,,,,,50.958333333333336,151.58333333333334,,,2.670833333333333,14.678571428571427,,7.286082290294247,0.23264288194444446,0.0,30.358676209559363,41.75235455412494,0.0,8.49454365079365,2.6436691130050503,0.0,20.267295597484278,0.0,30.791666666666668,2045.0,840.0,1205.0,849.0,427.0,422.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
2352,Seattle 10th & Weller,2020-10-28,0.38767916666666663,17.2475,,,8.041666666666666,,,,,52.416666666666664,164.66666666666666,,,3.454166666666667,13.817460317460318,,8.393339646464646,0.317534126984127,0.0,34.97224852693603,33.329607773009066,0.0,4.797729276895944,3.608342352092352,0.0,16.27122641509434,0.0,34.916666666666664,1924.0,755.0,1169.0,892.0,436.0,456.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
2353,Seattle 10th & Weller,2020-10-29,0.5022904761904762,21.293333333333333,,,8.291666666666666,,,,,53.833333333333336,148.875,,,2.783333333333333,14.351934523809524,,10.132118055555557,0.2764977430555556,0.0,42.21715856481482,34.10079876013352,0.0,8.85921884185773,3.142019807449495,0.0,17.57704402515723,0.0,42.25,2154.0,847.0,1307.0,936.0,462.0,474.0,0.65,Good,PM2.5FEM_SubIndex,PM2.5
2354,Seattle 10th & Weller,2020-10-30,0.23877916666666668,14.628333333333332,,,6.208333333333333,,,,,53.958333333333336,138.5,,,6.05,15.827922077922079,,6.478298611111111,0.22648648313492062,0.0,26.992910879629633,25.868055555555557,0.0,13.434193121693122,2.573710035624098,0.0,13.800314465408805,0.0,27.208333333333332,1844.0,810.0,1034.0,857.0,424.0,433.0,1.194,Good,PM2.5FEM_SubIndex,PM2.5
2355,Seattle 10th & Weller,2020-10-31,0.310875,12.007083333333334,,,7.458333333333333,,,,,48.958333333333336,85.29166666666667,,,3.0375,10.8,,9.37673611111111,0.35843836805555557,0.0,38.510890433754575,30.37598354792561,0.0,2.0833333333333335,4.073163273358586,0.0,11.32743710691824,0.0,38.458333333333336,2690.0,1229.0,1461.0,845.0,438.0,407.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
2356,Seattle 10th & Weller,2020-11-01,0.5151333333333333,16.169583333333332,,,12.416666666666666,,,,,49.708333333333336,128.125,,,3.1458333333333335,16.194444444444446,,16.109138257575758,0.44405811011904767,0.0,58.603300981922224,46.27592989985694,0.0,3.7487139917695473,5.04611488771645,0.0,15.254323899371068,0.0,58.666666666666664,2337.0,1102.0,1235.0,819.0,407.0,412.0,0.0,Satisfactory,PM2.5FEM_SubIndex,PM2.5
2357,Seattle 10th & Weller,2020-11-02,0.6478434782608695,24.82695652173913,,,16.083333333333332,,,,,53.0,110.75,,,3.2541666666666664,14.794146825396824,,16.049242424242426,0.2605427083333333,0.0,58.47476915073482,56.842364091559375,0.0,13.698284097589655,2.9607125946969695,0.0,22.44575471698113,0.0,58.5,2172.0,893.0,1279.0,940.0,475.0,465.0,0.0,Satisfactory,PM2.5FEM_SubIndex,PM2.5
2358,Seattle 10th & Weller,2020-11-03,0.4041130434782608,20.774347826086956,,,12.0,,,,,52.375,150.08333333333334,,,3.8333333333333335,12.738095238095239,,17.65173611111111,0.539192435515873,0.0,61.91359680495947,45.363912732474965,0.0,1.4743165784832453,6.1271867672258296,0.0,18.78183962264151,0.0,61.916666666666664,825.0,321.0,504.0,441.0,220.0,221.0,10.413468478,Satisfactory,PM2.5FEM_SubIndex,PM2.5
2359,Seattle 10th & Weller,2020-11-04,0.24788695652173912,15.053043478260872,,,3.857142857142857,,,,,61.041666666666664,199.79166666666666,,,9.75,12.466765873015873,,10.23737167874396,0.26528035714285714,0.0,41.41857782511939,14.0625,0.0,11.543301734273955,3.014549512987013,0.0,13.609276729559747,0.0,41.5,1108.0,426.0,682.0,512.0,262.0,250.0,6.039034632,Good,PM2.5FEM_SubIndex,PM2.5
2360,Seattle 10th & Weller,2020-11-05,0.27894347826086957,17.286521739130432,,,6.375,,,,,52.333333333333336,155.20833333333334,,,6.4375,17.45807453416149,,4.816153381642512,0.22556066468253969,0.0,20.0673057568438,25.786838340486412,0.0,15.49134700176367,2.5631893713924963,0.0,15.628537735849058,0.0,23.833333333333332,1043.0,412.0,631.0,539.0,268.0,271.0,8.865571429,Good,PM2.5FEM_SubIndex,PM2.5
2361,Seattle 10th & Weller,2020-11-06,0.2758541666666667,11.895416666666668,,,5.571428571428571,,,,,46.791666666666664,106.58333333333333,,,5.0875,22.1444099378882,,3.5985507246376813,0.18823003472222222,0.0,14.993961352657005,19.62997734859323,0.0,19.64974647266314,2.1389776672979797,0.0,11.222091194968554,0.0,23.125,1614.0,672.0,942.0,735.0,377.0,358.0,2.6,Good,03_SubIndex,O3
2362,Seattle 10th & Weller,2020-11-07,0.49363478260869564,15.34086956521739,,,9.875,,,,,42.166666666666664,150.45833333333334,,,3.5,14.44593253968254,,5.712847222222222,0.23701795634920633,0.0,23.803530092592595,35.676710777300904,0.0,13.375863462669018,2.693385867604617,0.0,13.869496855345913,0.0,25.333333333333332,1521.0,637.0,884.0,496.0,237.0,259.0,0.39,Good,PM2.5FEM_SubIndex,PM2.5
2363,Seattle 10th & Weller,2020-11-08,0.30484782608695654,12.873043478260868,,,5.571428571428571,,,,,41.916666666666664,119.75,,,4.3,25.50595238095238,,3.4737545289855074,0.1633888157894737,0.0,14.473977204106282,19.359501669051024,0.0,23.616622574955908,1.4698804450757574,0.0,11.638364779874214,0.0,24.083333333333332,1856.0,879.0,977.0,570.0,285.0,285.0,0.0,Good,03_SubIndex,O3
2364,Seattle 10th & Weller,2020-11-09,0.3760086956521739,17.610434782608696,,,10.625,,,,,38.291666666666664,141.25,,,4.216666666666667,25.615079365079364,,4.163888888888889,0.16637413194444445,0.0,17.349537037037038,42.130126371006206,0.0,8.894124779541446,1.8906151357323233,0.0,15.921383647798741,0.0,20.5,1209.0,441.0,768.0,579.0,299.0,280.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
2365,Seattle 10th & Weller,2020-11-10,0.3729173913043478,20.711739130434783,,,7.541666666666667,,,,,43.583333333333336,158.04166666666666,,,3.9166666666666665,24.765625,,3.6447916666666664,0.1875331101190476,0.0,15.186631944444445,30.40429780639008,0.0,15.287422839506172,2.131058069534632,0.0,18.725235849056606,0.0,22.791666666666668,1273.0,510.0,763.0,536.0,257.0,279.0,2.243333333,Good,NO2_SubIndex,NO2
2366,Seattle 10th & Weller,2020-11-11,0.35813913043478257,16.928695652173914,,,8.791666666666666,,,,,41.916666666666664,78.0,,,1.8333333333333333,15.946428571428571,,5.506770833333333,0.2511419146825397,0.0,22.944878472222225,35.856282784930855,0.0,11.07390873015873,2.8538853941197693,0.0,15.30503144654088,0.0,23.916666666666668,1707.0,732.0,975.0,689.0,349.0,340.0,0.273333333,Good,PM2.5FEM_SubIndex,PM2.5
2367,Seattle 10th & Weller,2020-11-12,0.3727130434782609,16.26391304347826,,,8.409090909090908,,,,,43.875,147.08333333333334,,,4.020833333333333,14.884920634920634,,8.787152777777779,0.37846979166666667,0.0,36.613136574074076,30.987720553171197,0.0,3.4455834803057024,4.300793087121212,0.0,14.704009433962264,0.0,36.666666666666664,1219.0,473.0,746.0,555.0,283.0,272.0,0.17,Good,PM2.5FEM_SubIndex,PM2.5
2368,Seattle 10th & Weller,2020-11-13,0.27877368421052634,15.934736842105263,,,3.8181818181818183,,,,,46.916666666666664,207.0,,,8.704166666666667,11.545787545787546,,9.158159722222221,0.2995990575396825,0.0,38.158998842592595,14.40599666189795,0.0,5.790711346266902,3.4045347447691197,0.0,11.900943396226415,0.0,38.083333333333336,1348.0,558.0,790.0,470.0,233.0,237.0,14.409218338,Good,PM2.5FEM_SubIndex,PM2.5
2369,Seattle 10th & Weller,2020-11-14,0.2979434782608696,13.03086956521739,,,5.208333333333333,,,,,43.708333333333336,164.08333333333334,,,4.229166666666667,15.086309523809524,,11.106076388888889,0.28523767361111113,0.0,44.169181419885554,21.608249880782072,0.0,13.968805114638448,3.2413372001262624,0.0,11.781053459119496,0.0,44.208333333333336,1138.0,546.0,592.0,336.0,165.0,171.0,0.25,Good,PM2.5FEM_SubIndex,PM2.5
2370,Seattle 10th & Weller,2020-11-15,0.22374347826086954,10.230869565217391,,,4.260869565217392,,,,,48.875,191.625,,,9.216666666666667,18.61656746031746,,9.712847222222223,0.2314186011904762,0.0,38.39387989786997,17.01388888888889,0.0,17.237562463256907,2.629756831709957,0.0,9.249606918238994,0.0,38.5,1376.0,684.0,692.0,345.0,170.0,175.0,15.655000000000001,Good,PM2.5FEM_SubIndex,PM2.5
2371,Seattle 10th & Weller,2020-11-16,0.4075739130434783,17.191304347826087,,,5.869565217391305,,,,,46.625,80.54166666666667,,,2.3375,12.604166666666666,,5.430729166666667,0.22703529265873015,0.0,22.628038194444446,22.484501669051028,0.0,11.670524691358025,2.57994650748557,0.0,15.54245283018868,0.0,22.708333333333332,743.0,272.0,471.0,410.0,210.0,200.0,9.565833333,Good,PM2.5FEM_SubIndex,PM2.5
2372,Seattle 10th & Weller,2020-11-17,0.36110000000000003,16.481304347826086,,,6.7272727272727275,,,,,51.083333333333336,182.91666666666666,,,7.608333333333333,,,13.418402777777779,0.5965866319444445,0.0,50.753149961254174,25.17137577491655,0.0,0.0,6.7793935448232325,0.0,14.900550314465407,0.0,50.791666666666664,935.0,364.0,571.0,464.0,235.0,229.0,5.890000000000001,Satisfactory,PM2.5FEM_SubIndex,PM2.5
2373,Seattle 10th & Weller,2020-11-18,0.2626478260869565,15.589130434782609,,,4.666666666666667,,,,,46.125,154.125,,,5.708333333333333,17.84047619047619,,13.146875,0.38967562003968254,0.0,50.28394978938166,19.267107773009062,0.0,6.8828997648442085,4.428132045905484,0.0,14.093946540880504,0.0,50.333333333333336,829.0,302.0,527.0,410.0,203.0,207.0,18.605,Satisfactory,PM2.5FEM_SubIndex,PM2.5
2374,Seattle 10th & Weller,2020-11-19,0.33039565217391303,17.873478260869565,,,5.708333333333333,,,,,45.916666666666664,190.125,,,7.0375000000000005,23.3110119047619,,3.2104502909530086,0.17884499007936508,0.0,13.376876212304204,23.784722222222225,0.0,21.58427028218695,2.0323294327200574,0.0,16.159198113207548,0.0,23.333333333333332,1348.0,559.0,789.0,564.0,290.0,274.0,2.602857143,Good,03_SubIndex,O3
2375,Seattle 10th & Weller,2020-11-20,0.4372916666666667,19.65458333333333,,,7.0,,,,,47.541666666666664,187.54166666666666,,,4.5375000000000005,11.433779761904763,,6.315972222222222,0.3055545138888889,0.0,26.316550925925927,25.520833333333332,0.0,7.05788874191652,3.4722103851010098,0.0,18.542059748427672,0.0,26.625,1150.0,463.0,687.0,576.0,290.0,286.0,3.13,Good,PM2.5FEM_SubIndex,PM2.5
2376,Seattle 10th & Weller,2020-11-21,0.416195652173913,17.61913043478261,,,11.583333333333334,,,,,48.0,137.45833333333334,,,2.25,20.28422619047619,,3.7241319444444443,0.21785086805555554,0.0,15.517216435185185,44.81551025274201,0.0,18.781690917107586,2.4755780460858587,0.0,15.929245283018867,0.0,21.166666666666668,2531.0,1260.0,1271.0,1002.0,486.0,516.0,0.59,Good,03_SubIndex,O3
2377,Seattle 10th & Weller,2020-11-22,0.5123652173913044,17.62304347826087,,,16.416666666666668,,,,,42.625,170.16666666666666,,,2.891666666666667,13.61340852130326,,5.599703459282264,0.27825193452380953,0.0,23.33209774700943,58.044974964234626,0.0,9.978964579659024,3.1619538014069266,0.0,15.932783018867925,0.0,23.333333333333332,916.0,438.0,478.0,295.0,137.0,158.0,0.06,Good,PM2.5FEM_SubIndex,PM2.5
2378,Seattle 10th & Weller,2020-11-23,0.3771739130434783,17.012608695652176,,,7.625,,,,,44.541666666666664,154.70833333333334,,,3.5833333333333335,16.25,,5.530034722222222,0.2739980654761905,0.0,23.041811342592595,31.079369337148307,0.0,1.2538580246913582,3.113614380411255,0.0,15.380896226415095,0.0,24.25,980.0,387.0,593.0,447.0,222.0,225.0,5.473333333,Good,PM2.5FEM_SubIndex,PM2.5
2379,Seattle 10th & Weller,2020-11-24,0.2795565217391304,15.627391304347826,,,4.458333333333333,,,,,46.04347826086956,173.20833333333334,,,5.979166666666667,11.6984126984127,,6.108680555555556,0.24883613095238097,0.0,25.452835648148152,18.57638888888889,0.0,6.769914756025867,2.827683306277056,0.0,14.128537735849056,0.0,25.625,837.0,332.0,505.0,436.0,236.0,200.0,1.375,Good,PM2.5FEM_SubIndex,PM2.5
2380,Seattle 10th & Weller,2020-11-25,0.46495217391304344,21.610869565217392,,,8.166666666666666,,,,,45.333333333333336,177.54166666666666,,,3.8541666666666665,14.36011904761905,,4.456423611111111,0.2377522744360902,0.0,18.568431712962965,32.89744277539342,0.0,13.296406525573191,2.1388698931277057,0.0,19.53812893081761,0.0,22.041666666666668,1452.0,610.0,842.0,512.0,250.0,262.0,2.46,Good,NO2_SubIndex,NO2
