"X","Site","Date","CO","NO2","NO2_caps","ozone","PM2.5_MO","PM2.5_FEM","RH","SO2","Temperature","Temperature_10_m","Wind_Direction_s","Wind_Direction_v","Wind_Speed_p","Wind_Speed_s","Ozone_8hr_avg","PM2.5_MO_24hr_avg","PM2.5_FEM_24hr_avg","CO_8hr_avg","PM2.5MO_SubIndex","PM2.5FEM_SubIndex","PM2.5_1hrMO_SubIndex","PM2.5_1hrFEM_SubIndex","X03_SubIndex","CO_SubIndex","SO2_SubIndex","NO2_SubIndex","NO2_CAPS_SubIndex","AQI_calculated","Fremont.Bridge.Total","Fremont.Bridge.East.Sidewalk","Fremont.Bridge.West.Sidewalk","Spokane.St..Bridge.Total","West","East","precip_accum_one_hour_set_1","AQI_bucket_calculated","AQI_calculated_where","AQI_Cause","mPM","mNO2","mWS","mWD","DOW","weekday","month","AQ_cat"
2036,"Seattle 10th & Weller",2019-12-17,0.811278260869565,31.3869565217391,NA,NA,13.375,NA,NA,NA,NA,44.25,175.583333333333,NA,NA,2.3375,10.5619047619048,NA,21.7119791666667,0.499586557539683,0,70.6355060801145,50.2905937052933,0,6.11221340388007,5.67711997204185,0,28.376572327044,0,70.6666666666667,3699,1223,2476,918,440,478,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",13.375,31.3869565217391,2.3375,175.583333333333,3,"Tue","%b","less"
2041,"Seattle 10th & Weller",2019-12-22,0.306908695652174,12.1952173913043,NA,NA,3.80952380952381,NA,NA,NA,NA,42.0833333333333,49.0416666666667,NA,NA,2.97916666666667,10,NA,16.7907652417027,0.444581051587302,0,60.0660198319801,13.8888888888889,0,1.15740740740741,5.05205740440115,0,11.0255503144654,0,60,703,339,364,205,102,103,0.09,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",3.80952380952381,12.1952173913043,2.97916666666667,49.0416666666667,1,"Sun","%b","less"
2121,"Seattle 10th & Weller",2020-03-11,0.335617391304348,15.7086956521739,NA,NA,5.09523809523809,NA,NA,NA,NA,46,141.708333333333,NA,NA,4.25416666666667,24.534126984127,NA,18.5954861111111,0.181916220238095,0,61.504760024241,18.5763888888889,0,14.1979901528513,1.37815318362193,0,14.2020440251572,0,61.5,2270,846,1424,581,284,297,1.749583333,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",5.09523809523809,15.7086956521739,4.25416666666667,141.708333333333,4,"Wed","%b","less"
2137,"Seattle 10th & Weller",2020-03-27,0.30855,15.2733333333333,NA,NA,4.81818181818182,NA,NA,NA,NA,46.5,188.541666666667,NA,NA,7.15833333333333,35.7142857142857,NA,16.0505208333333,0.253052256944444,0,58.4036501798204,18.4027777777778,0,4.13359788359788,2.87559382891414,0,14.4088050314465,0,58.375,985,452,533,367,172,195,0.77,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",4.81818181818182,15.2733333333333,7.15833333333333,188.541666666667,6,"Fri","%b","less"
2152,"Seattle 10th & Weller",2020-04-11,0.264786363636364,9.66869565217391,NA,NA,5,NA,NA,NA,NA,50.5,194,NA,NA,5.22083333333333,22.1802721088435,NA,21.1460069444444,0.453566526610644,0,67.6372778804709,19.0972222222222,0,11.9800852439741,3.65086692821068,0,8.74135220125786,0,67.7916666666667,2506,1238,1268,977,487,490,0.06,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",5,9.66869565217391,5.22083333333333,194,7,"Sat","%b","less"
2153,"Seattle 10th & Weller",2020-04-12,0.292139130434783,9.61782608695652,NA,NA,5.91304347826087,NA,NA,NA,NA,49.25,173.041666666667,NA,NA,4.56666666666667,16.7916666666667,NA,23.7828125,0.312620262896825,0,75.0771303315577,23.3495767763472,0,15.5478395061728,3.55250298746392,0,8.69536163522013,0,75,3018,1473,1545,1316,653,663,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",5.91304347826087,9.61782608695652,4.56666666666667,173.041666666667,1,"Sun","%b","less"
2158,"Seattle 10th & Weller",2020-04-17,0.352554166666667,18.95875,NA,NA,6.60869565217391,NA,NA,NA,NA,56.1666666666667,152,NA,NA,3.65833333333333,22.3246753246753,NA,18.0309027777778,0.27052904265873,0,57.812875660666,26.3888888888889,0,18.9484126984127,3.07419366657648,0,17.8856132075472,0,58.625,2431,1139,1292,986,477,509,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",6.60869565217391,18.95875,3.65833333333333,152,6,"Fri","%b","less"
2179,"Seattle 10th & Weller",2020-05-08,NA,14.3966666666667,NA,NA,4.125,NA,NA,NA,NA,66.25,147.75,NA,NA,4.44583333333333,13.1333333333333,NA,19.1522569444444,0.413744618055556,0,65.1335985932284,17.1875,0,5.06687242798354,4.70164338699495,0,13.5817610062893,0,65.2083333333333,3228,1453,1775,1381,685,696,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",4.125,14.3966666666667,4.44583333333333,147.75,6,"Fri","%b","less"
2199,"Seattle 10th & Weller",2020-05-28,NA,19.8713043478261,NA,NA,7.875,NA,NA,NA,NA,68.875,224.875,NA,NA,3.4375,NA,NA,15.4815972222222,0.732296875,0,57.1619147144731,32.8125,0,0,8.32155539772727,0,17.9654088050314,0,57.0833333333333,2805,1234,1571,1312,626,686,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",7.875,19.8713043478261,3.4375,224.875,5,"Thu","%b","less"
2200,"Seattle 10th & Weller",2020-05-29,NA,11.0716666666667,NA,NA,6.54166666666667,NA,NA,NA,NA,65.5416666666667,130.666666666667,NA,NA,4.35416666666667,10,NA,14.1366319444444,0.440988194444444,0,54.1687033063106,27.2569444444444,0,0.771604938271605,5.01122948232323,0,10.4449685534591,0,54.2083333333333,3399,1554,1845,1359,653,706,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",6.54166666666667,11.0716666666667,4.35416666666667,130.666666666667,6,"Fri","%b","less"
2202,"Seattle 10th & Weller",2020-05-31,NA,5.805,NA,NA,3.57894736842105,NA,NA,NA,NA,53.25,148.458333333333,NA,NA,3.67916666666667,17.5,NA,12.9871527777778,0.456625421626984,0,51.4913262746384,11.8055555555556,0,0.675154320987654,5.18892524576118,0,5.47641509433962,0,51.5833333333333,1548,721,827,520,246,274,15.510693527,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",3.57894736842105,5.805,3.67916666666667,148.458333333333,1,"Sun","%b","less"
2323,"Seattle 10th & Weller",2020-09-29,0.465045833333333,21.5808333333333,NA,NA,10.2916666666667,NA,NA,NA,NA,64.8333333333333,146.5,NA,NA,2.85,17.5074404761905,NA,25.4684027777778,0.386184091478697,0,76.0423784144622,39.7971804959466,0,16.2105930335097,3.47419400477994,0,20.3592767295597,0,76,2939,1239,1700,1174,584,590,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",10.2916666666667,21.5808333333333,2.85,146.5,3,"Tue","%b","less"
2325,"Seattle 10th & Weller",2020-10-01,0.568860869565217,23.3460869565217,NA,NA,18.4583333333333,NA,NA,NA,NA,60.3333333333333,188.25,NA,NA,2.375,22.885582010582,NA,16.5092013888889,0.223237177579365,0,59.4618055555556,63.6444921316166,0,15.8927652851264,2.53678610885642,0,21.1069182389937,0,59.4166666666667,2257,903,1354,1000,488,512,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",18.4583333333333,23.3460869565217,2.375,188.25,5,"Thu","%b","less"
2356,"Seattle 10th & Weller",2020-11-01,0.515133333333333,16.1695833333333,NA,NA,12.4166666666667,NA,NA,NA,NA,49.7083333333333,128.125,NA,NA,3.14583333333333,16.1944444444444,NA,16.1091382575758,0.444058110119048,0,58.6033009819222,46.2759298998569,0,3.74871399176955,5.04611488771645,0,15.2543238993711,0,58.6666666666667,2337,1102,1235,819,407,412,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",12.4166666666667,16.1695833333333,3.14583333333333,128.125,1,"Sun","%b","less"
2357,"Seattle 10th & Weller",2020-11-02,0.64784347826087,24.8269565217391,NA,NA,16.0833333333333,NA,NA,NA,NA,53,110.75,NA,NA,3.25416666666667,14.7941468253968,NA,16.0492424242424,0.260542708333333,0,58.4747691507348,56.8423640915594,0,13.6982840975897,2.96071259469697,0,22.4457547169811,0,58.5,2172,893,1279,940,475,465,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",16.0833333333333,24.8269565217391,3.25416666666667,110.75,2,"Mon","%b","less"
2358,"Seattle 10th & Weller",2020-11-03,0.404113043478261,20.774347826087,NA,NA,12,NA,NA,NA,NA,52.375,150.083333333333,NA,NA,3.83333333333333,12.7380952380952,NA,17.6517361111111,0.539192435515873,0,61.9135968049595,45.363912732475,0,1.47431657848325,6.12718676722583,0,18.7818396226415,0,61.9166666666667,825,321,504,441,220,221,10.413468478,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",12,20.774347826087,3.83333333333333,150.083333333333,3,"Tue","%b","less"
2372,"Seattle 10th & Weller",2020-11-17,0.3611,16.4813043478261,NA,NA,6.72727272727273,NA,NA,NA,NA,51.0833333333333,182.916666666667,NA,NA,7.60833333333333,NA,NA,13.4184027777778,0.596586631944445,0,50.7531499612542,25.1713757749166,0,0,6.77939354482323,0,14.9005503144654,0,50.7916666666667,935,364,571,464,235,229,5.89,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",6.72727272727273,16.4813043478261,7.60833333333333,182.916666666667,3,"Tue","%b","less"
2373,"Seattle 10th & Weller",2020-11-18,0.262647826086957,15.5891304347826,NA,NA,4.66666666666667,NA,NA,NA,NA,46.125,154.125,NA,NA,5.70833333333333,17.8404761904762,NA,13.146875,0.389675620039683,0,50.2839497893817,19.2671077730091,0,6.88289976484421,4.42813204590548,0,14.0939465408805,0,50.3333333333333,829,302,527,410,203,207,18.605,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",4.66666666666667,15.5891304347826,5.70833333333333,154.125,4,"Wed","%b","less"
2545,"Seattle 10th & Weller",2021-05-09,0.259865217391304,9.02173913043478,NA,NA,4.15789473684211,NA,NA,NA,NA,55.625,209.791666666667,NA,NA,3.64166666666667,12.3464912280702,NA,13.1807291666667,0.294929017857143,0,52.3061715148625,13.7152777777778,0,9.0502829218107,3.35146611201299,0,8.1564465408805,0,52.25,2520,1136,1384,NA,NA,NA,1.968090909,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",4.15789473684211,9.02173913043478,3.64166666666667,209.791666666667,1,"Sun","%b","less"
2641,"Seattle 10th & Weller",2021-08-13,0.785325,53.5625,NA,NA,46.5416666666667,NA,NA,NA,NA,79.3333333333333,248.041666666667,NA,NA,2.57916666666667,26.7708333333333,4.3423685124837,NA,0.183760267857143,15.8315518684302,0,124.474254835823,0,24.7878086419753,2.08818486201299,0,50.9857806945584,0,51,1867,724,1143,825,402,423,0,"Satisfactory","NO2_SubIndex","NO2",46.5416666666667,53.5625,2.57916666666667,248.041666666667,6,"Fri","%b","less"
2701,"Seattle 10th & Weller",2021-10-12,0.431413636363636,15.4173913043478,NA,NA,7.08333333333333,NA,NA,NA,NA,44.8333333333333,136.083333333333,NA,NA,3.3875,43.3928571428571,34.3850127831106,NA,0.376651041666667,98.1841992583122,0,28.0557045779685,0,42.1172288359788,4.28012547348485,0,13.938679245283,0,98.25,1958,742,1216,868,421,447,0,"Satisfactory","PM2.5MO_SubIndex","PM2.5",7.08333333333333,15.4173913043478,3.3875,136.083333333333,3,"Tue","%b","less"
2706,"Seattle 10th & Weller",2021-10-17,0.296847826086957,12.6304347826087,NA,NA,5,NA,NA,NA,NA,54.2083333333333,121.666666666667,NA,NA,3.1375,16.8019480519481,38.486316818394,NA,0.392545982142857,72.768829346654,0,20.8333333333333,0,14.2609126984127,4.46074979707792,0,11.4190251572327,0,79.2916666666667,1296,617,679,351,176,175,0,"Satisfactory","PM2.5MO_SubIndex","PM2.5",5,12.6304347826087,3.1375,121.666666666667,1,"Sun","%b","less"
2847,"Seattle 10th & Weller",2022-03-07,0.497969565217391,18.3478260869565,NA,NA,11.875,NA,NA,NA,NA,42.6666666666667,143.333333333333,NA,NA,3.22083333333333,36.4558531746032,16.3229166666667,NA,0.158722916666667,57.3807075584168,0,45.8534513590844,0,39.0409134332745,1.80366950757576,0,16.5880503144654,0,61.125,1848,702,1146,682,338,344,0,"Satisfactory","PM2.5MO_SubIndex","PM2.5",11.875,18.3478260869565,3.22083333333333,143.333333333333,2,"Mon","%b","less"
2870,"Seattle 10th & Weller",2022-03-30,0.271969565217391,13.0086956521739,NA,NA,3.72727272727273,NA,NA,NA,NA,47.875,145.625,NA,NA,5.74166666666667,26.927380952381,30.6390398550725,NA,0.34523630952381,90.0317677777281,0,14.2361111111111,0,20.7773001175779,3.92313988095238,0,11.7610062893082,0,90,1888,707,1181,688,327,361,0.12,"Satisfactory","PM2.5MO_SubIndex","PM2.5",3.72727272727273,13.0086956521739,5.74166666666667,145.625,4,"Wed","%b","less"
3045,"Seattle 10th & Weller",2022-09-21,0.558113043478261,29.2826086956522,NA,NA,24.3333333333333,NA,NA,NA,NA,66.1666666666667,182.5,NA,NA,3.325,29.9453463203463,14.6493055555556,NA,0.210417708333333,55.4620129450803,0,74.0200418147433,0,25.4165748089359,2.3911103219697,0,26.4401319387476,0,55.375,3044,1183,1861,1014,513,501,0,"Satisfactory","PM2.5MO_SubIndex","PM2.5",24.3333333333333,29.2826086956522,3.325,182.5,4,"Wed","%b","less"
3067,"Seattle 10th & Weller",2022-10-13,0.62874347826087,31.6782608695652,NA,NA,30.75,NA,NA,NA,NA,60.5833333333333,165.75,NA,NA,2.17083333333333,29.0674603174603,34.6545138888889,NA,0.374004761904762,99.8664751691217,0,90.7228003350606,0,26.9143151087596,4.25005411255411,0,28.5994325950232,0,99.875,NA,NA,NA,NA,NA,NA,0,"Satisfactory","PM2.5MO_SubIndex","PM2.5",30.75,31.6782608695652,2.17083333333333,165.75,5,"Thu","%b","less"
3068,"Seattle 10th & Weller",2022-10-14,0.586473913043478,25.2869565217391,NA,NA,25.6666666666667,NA,NA,NA,NA,60.875,148.166666666667,NA,NA,2.51666666666667,26.3764880952381,16.6875,NA,0.196743229166667,59.8444206008584,0,79.3777542936428,0,24.4226741622575,2.23571851325758,0,22.8616352201258,0,59.75,NA,NA,NA,NA,NA,NA,0,"Satisfactory","PM2.5MO_SubIndex","PM2.5",25.6666666666667,25.2869565217391,2.51666666666667,148.166666666667,6,"Fri","%b","less"
3075,"Seattle 10th & Weller",2022-10-21,0.250504347826087,16.7130434782609,NA,NA,7.54166666666667,NA,NA,NA,NA,50.4166666666667,152.333333333333,NA,NA,4.05,21.448051948052,17.2089371980676,NA,0.312900520833333,60.4119962178544,0,31.0599964234621,0,18.2043650793651,3.55568773674242,0,15.1100628930818,0,60.3333333333333,NA,NA,NA,NA,NA,NA,2.478813853,"Satisfactory","PM2.5MO_SubIndex","PM2.5",7.54166666666667,16.7130434782609,4.05,152.333333333333,6,"Fri","%b","less"
3078,"Seattle 10th & Weller",2022-10-24,0.290422727272727,15.0952380952381,NA,NA,5.25,NA,NA,NA,NA,50.75,163.833333333333,NA,NA,3.7125,18.1598639455782,19.8611111111111,NA,0.362074181547619,66.654744873629,0,21.875,0,14.7128527336861,4.1144793357684,0,12.4606918238994,0,66.6666666666667,NA,NA,NA,NA,NA,NA,2.261987179,"Satisfactory","PM2.5MO_SubIndex","PM2.5",5.25,15.0952380952381,3.7125,163.833333333333,2,"Mon","%b","less"
3079,"Seattle 10th & Weller",2022-10-25,0.284139130434783,15.404347826087,NA,NA,4.65217391304348,NA,NA,NA,NA,48.5833333333333,172.958333333333,NA,NA,5.8125,17.734126984127,13.1388888888889,NA,0.265409375,51.4229467195199,0,18.5763888888889,0,16.4204879482657,3.016015625,0,13.9268867924528,0,51.4166666666667,NA,NA,NA,NA,NA,NA,3.085743146,"Satisfactory","PM2.5MO_SubIndex","PM2.5",4.65217391304348,15.404347826087,5.8125,172.958333333333,3,"Tue","%b","less"
3080,"Seattle 10th & Weller",2022-10-26,0.306960869565217,14.5652173913043,NA,NA,6.375,NA,NA,NA,NA,48.7916666666667,167.375,NA,NA,4.74166666666667,17.4285714285714,23.6024305555556,NA,0.42234255952381,74.6833273724368,0,26.5625,0,12.7755731922399,4.79934726731602,0,13.1682389937107,0,74.7083333333333,NA,NA,NA,NA,NA,NA,5.660372295,"Satisfactory","PM2.5MO_SubIndex","PM2.5",6.375,14.5652173913043,4.74166666666667,167.375,4,"Wed","%b","less"
3081,"Seattle 10th & Weller",2022-10-27,0.264266666666667,13.7727272727273,NA,NA,7.29166666666667,NA,NA,NA,NA,56.2083333333333,188.791666666667,NA,NA,9.7875,15.9691558441558,25.1649305555556,NA,0.413176339285714,78.0363316642823,0,30.3819444444444,0,13.5540674603175,4.6951856737013,0,11.9103773584906,0,78.0416666666667,NA,NA,NA,NA,NA,NA,0.12,"Satisfactory","PM2.5MO_SubIndex","PM2.5",7.29166666666667,13.7727272727273,9.7875,188.791666666667,5,"Thu","%b","less"
3083,"Seattle 10th & Weller",2022-10-29,0.431921739130435,14.4285714285714,NA,NA,11.25,NA,NA,NA,NA,52.0416666666667,167.083333333333,NA,NA,3.475,16.640589569161,18.7373188405797,NA,0.347354712301587,62.9149755156968,0,44.2954220314735,0,13.4819591416814,3.94721263979076,0,11.9103773584906,0,62.9166666666667,NA,NA,NA,NA,NA,NA,0,"Satisfactory","PM2.5MO_SubIndex","PM2.5",11.25,14.4285714285714,3.475,167.083333333333,7,"Sat","%b","less"
3085,"Seattle 10th & Weller",2022-10-31,0.245140909090909,NA,NA,NA,4.83333333333333,NA,NA,NA,NA,51.2916666666667,138.083333333333,NA,NA,5.975,22.4323593073593,21.4427083333333,NA,0.3017625,70.0620674605742,0,20.1388888888889,0,19.0398111405056,3.42911931818182,0,0,0,70.0833333333333,NA,NA,NA,NA,NA,NA,14.987441561,"Satisfactory","PM2.5MO_SubIndex","PM2.5",4.83333333333333,NA,5.975,138.083333333333,2,"Mon","%b","less"
3099,"Seattle 10th & Weller",2022-11-14,0.234146153846154,9.49285714285714,NA,NA,11.9333333333333,NA,NA,NA,NA,42.1333333333333,41.5333333333333,NA,NA,3.72666666666667,14.1483516483516,13.3722222222222,NA,0.23499380952381,52.7367966142108,0,48.1545064377682,0,11.3536155202822,2.6703841991342,0,8.35849056603774,0,52.6666666666667,NA,NA,NA,NA,NA,NA,NA,"Satisfactory","PM2.5MO_SubIndex","PM2.5",11.9333333333333,9.49285714285714,3.72666666666667,41.5333333333333,2,"Mon","%b","less"
3111,"Seattle Beacon Hill",2012-01-12,NA,NA,NA,10,NA,8.90833333333333,72,NA,36.25,NA,NA,106.041666666667,2.39166666666667,NA,NA,NA,13.4106637022398,NA,0,52.642414979572,0,36.1561158798283,0,0,0,0,0,52.6666666666667,NA,NA,NA,NA,NA,NA,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",8.90833333333333,NA,2.39166666666667,NA,5,"Thu","%b","less"
3145,"Seattle Beacon Hill",2012-02-15,NA,NA,NA,15.8333333333333,NA,10.4041666666667,90.5,NA,39.4583333333333,NA,NA,180.291666666667,3.05833333333333,NA,NA,NA,18.9064236111111,NA,0,64.6060592513114,0,41.9730567477349,0,0,0,0,0,64.625,NA,NA,NA,NA,NA,NA,0.42,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",10.4041666666667,NA,3.05833333333333,NA,4,"Wed","%b","less"
3151,"Seattle Beacon Hill",2012-02-21,NA,NA,NA,20.8695652173913,NA,2.43478260869565,92.5,NA,48.2916666666667,NA,NA,208,7.49583333333333,NA,NA,NA,13.3344312692139,NA,0,52.423675638405,0,9.72222222222222,0,0,0,0,0,52.5416666666667,NA,NA,NA,NA,NA,NA,2.306,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",2.43478260869565,NA,7.49583333333333,NA,3,"Tue","%b","less"
3152,"Seattle Beacon Hill",2012-02-22,NA,NA,NA,28.3333333333333,NA,2.44545454545455,80.75,NA,45.7916666666667,NA,NA,198.583333333333,6.5625,NA,NA,NA,13.6777455259113,NA,0,53.2802629473971,0,4.67013888888889,0,0,0,0,0,53.25,NA,NA,NA,NA,NA,NA,7.62,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",2.44545454545455,NA,6.5625,NA,4,"Wed","%b","less"
3153,"Seattle Beacon Hill",2012-02-23,NA,NA,NA,26.0869565217391,NA,5.2695652173913,77.0416666666667,NA,42.125,NA,NA,175.958333333333,3.8625,NA,NA,NA,13.1852965799297,NA,0,51.8201685505338,0,21.0416666666667,0,0,0,0,0,51.7916666666667,NA,NA,NA,NA,NA,NA,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",5.2695652173913,NA,3.8625,NA,5,"Thu","%b","less"
3155,"Seattle Beacon Hill",2012-02-25,NA,NA,NA,29.5652173913043,NA,3.54583333333333,78.5416666666667,NA,40.3333333333333,NA,NA,210.583333333333,4.5625,NA,NA,NA,14.1464975845411,NA,0,54.3916257178993,0,14.7743055555556,0,0,0,0,0,54.375,NA,NA,NA,NA,NA,NA,9.4,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",3.54583333333333,NA,4.5625,NA,7,"Sat","%b","less"
3156,"Seattle Beacon Hill",2012-02-26,NA,NA,NA,31.25,NA,3.50416666666667,76.3333333333333,NA,37.2916666666667,NA,NA,181.041666666667,4.27083333333333,NA,NA,NA,14.5634812801932,NA,0,55.2864405154361,0,14.6006944444444,0,0,0,0,0,55.2916666666667,NA,NA,NA,NA,NA,NA,1.224,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",3.50416666666667,NA,4.27083333333333,NA,1,"Sun","%b","less"
3157,"Seattle Beacon Hill",2012-02-27,NA,NA,NA,20.6666666666667,NA,5.15416666666667,69.75,NA,35.4583333333333,NA,NA,102.541666666667,3.49166666666667,NA,NA,NA,12.6711805555556,NA,0,51.2257093466857,0,21.4756944444444,0,0,0,0,0,51.1666666666667,NA,NA,NA,NA,NA,NA,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",5.15416666666667,NA,3.49166666666667,NA,2,"Mon","%b","less"
3173,"Seattle Beacon Hill",2012-03-14,NA,NA,NA,29.5652173913043,NA,2.52083333333333,91.125,NA,38.8333333333333,NA,NA,136.75,5.63333333333333,NA,NA,NA,16.5095486111111,0.684564583333333,0,59.4625506676204,0,10.5034722222222,0,7.77914299242424,0,0,0,59.5416666666667,NA,NA,NA,NA,NA,NA,7.7325,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",2.52083333333333,NA,5.63333333333333,NA,4,"Wed","%b","less"
3174,"Seattle Beacon Hill",2012-03-15,NA,NA,NA,32.0833333333333,NA,3.34583333333333,92.7083333333333,NA,45.5,NA,NA,166.416666666667,6.5625,NA,NA,NA,14.9942708333333,0.535522782738095,0,56.2108816165951,0,13.9409722222222,0,6.08548616747835,0,0,0,56.1666666666667,NA,NA,NA,NA,NA,NA,19.566333334,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",3.34583333333333,NA,6.5625,NA,5,"Thu","%b","less"
3175,"Seattle Beacon Hill",2012-03-16,NA,NA,NA,34.3478260869565,NA,3.35833333333333,81.7083333333333,NA,43.25,NA,NA,151.041666666667,5.91666666666667,NA,NA,NA,14.4123263888889,0.581344464285714,0,54.8690962287395,0,13.9930555555556,0,6.60618709415584,0,0,0,54.875,NA,NA,NA,NA,NA,NA,9.091666667,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",3.35833333333333,NA,5.91666666666667,NA,6,"Fri","%b","less"
3182,"Seattle Beacon Hill",2012-03-23,NA,NA,NA,20.952380952381,NA,6.475,68.2083333333333,NA,43.5416666666667,NA,NA,159.208333333333,3.47083333333333,NA,NA,NA,18.4236447353975,0.732909930555556,0,63.5528534100883,0,26.9197067238913,0,8.32852193813131,0,0,0,63.4583333333333,NA,NA,NA,NA,NA,NA,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",6.475,NA,3.47083333333333,NA,6,"Fri","%b","less"
3183,"Seattle Beacon Hill",2012-03-24,NA,NA,NA,22.6086956521739,NA,5.9375,64.0833333333333,NA,46.5416666666667,NA,NA,138.125,4.82916666666667,NA,NA,NA,19.2041536286781,0.5288953125,0,65.235236296535,0,24.7395833333333,0,6.01017400568182,0,0,0,65.1666666666667,NA,NA,NA,NA,NA,NA,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",5.9375,NA,4.82916666666667,NA,7,"Sat","%b","less"
3186,"Seattle Beacon Hill",2012-03-27,NA,NA,NA,26.6666666666667,NA,2.21666666666667,73,NA,50.0833333333333,NA,NA,130.833333333333,4.22916666666667,NA,NA,NA,14.4012152777778,0.751605798611111,0,54.9382302098236,0,9.23611111111111,0,8.54097498421717,0,0,0,54.9166666666667,NA,NA,NA,NA,NA,NA,1.26,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",2.21666666666667,NA,4.22916666666667,NA,3,"Tue","%b","less"
3194,"Seattle Beacon Hill",2012-04-04,NA,NA,NA,27.0833333333333,NA,3.47916666666667,80.8333333333333,NA,42.5833333333333,NA,NA,243.666666666667,3.64583333333333,NA,NA,NA,17.8022569444444,0.7763125,0,62.2366028850739,0,14.4965277777778,0,8.82173295454546,0,0,0,62.25,NA,NA,NA,NA,NA,NA,0.53,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",3.47916666666667,NA,3.64583333333333,NA,4,"Wed","%b","less"
3195,"Seattle Beacon Hill",2012-04-05,NA,NA,NA,23.4782608695652,NA,4.34166666666667,85,NA,42,NA,NA,199.291666666667,3.39583333333333,NA,NA,NA,17.2506944444444,0.670682594246032,0,61.0529923700525,0,18.0902777777778,0,7.62139311643218,0,0,0,61,NA,NA,NA,NA,NA,NA,3.64,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",4.34166666666667,NA,3.39583333333333,NA,5,"Thu","%b","less"
3196,"Seattle Beacon Hill",2012-04-06,NA,NA,NA,26.1904761904762,NA,3.8,70.5,NA,44.3333333333333,NA,NA,216.458333333333,3.62083333333333,NA,NA,NA,18.6434027777778,0.81974654265873,0,64.0416368621841,0,15.8333333333333,0,9.31530162112193,0,0,0,64.0833333333333,NA,NA,NA,NA,NA,NA,0.26,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",3.8,NA,3.62083333333333,NA,6,"Fri","%b","less"
3197,"Seattle Beacon Hill",2012-04-07,NA,NA,NA,28.6363636363636,NA,3.9375,60.7083333333333,NA,48,NA,NA,115.791666666667,4.53333333333333,NA,NA,NA,19.941479429387,0.819472395833333,0,66.8272090759379,0,16.40625,0,9.31218631628788,0,0,0,66.75,NA,NA,NA,NA,NA,NA,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",3.9375,NA,4.53333333333333,NA,7,"Sat","%b","less"
3198,"Seattle Beacon Hill",2012-04-08,NA,NA,NA,30,NA,4.91666666666667,42,NA,56.2916666666667,NA,NA,198.291666666667,3.69166666666667,NA,NA,NA,15.703557410283,0.680973958333333,0,57.7329558160578,0,20.3677128040057,0,7.73834043560606,0,0,0,57.7083333333333,NA,NA,NA,NA,NA,NA,0,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",4.91666666666667,NA,3.69166666666667,NA,1,"Sun","%b","less"
3209,"Seattle Beacon Hill",2012-04-19,NA,NA,NA,16.0869565217391,NA,4.42916666666667,85.625,NA,49.1666666666667,NA,NA,171.833333333333,3.20416666666667,NA,NA,NA,16.1399305555556,0.719787212301587,0,58.6693788745827,0,18.4548611111111,0,8.17940013979076,0,0,0,58.6666666666667,NA,NA,NA,NA,NA,NA,0.825,"Satisfactory","PM2.5FEM_SubIndex","PM2.5",4.42916666666667,NA,3.20416666666667,NA,5,"Thu","%b","less"
