"","X","index","Site","Date","CO","NO2","NO2_caps","ozone","PM2.5_MO","PM2.5_FEM","RH","SO2","Temperature","Temperature_10_m","Wind_Direction_s","Wind_Direction_v","Wind_Speed_p","Wind_Speed_s","X03_SubIndex","CO_SubIndex","PM2.5_1hrMO_SubIndex","PM2.5_1hrFEM_SubIndex","SO2_SubIndex","NO2_SubIndex","NO2_CAPS_SubIndex","AQI_calculated","AQI_calculated_where","AQI_Cause","AQI_bucket_calculated","Fremont.Bridge.Total","Fremont.Bridge.East.Sidewalk","Fremont.Bridge.West.Sidewalk","Spokane.St..Bridge.Total","West","East","precip_accum_one_hour_set_1","mPM","mNO2","AQ_cat"
"749",907,907,"Seattle 10th & Weller",2016-11-13,0.409291304347826,17.2669565217391,NA,NA,NA,4.70833333333333,NA,NA,NA,51.2083333333333,131.416666666667,NA,NA,2.93333333333333,0,4.65103754940712,0,19.6180555555556,0,16.2895816242822,0,20,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",606,301,305,108,54,54,2.889027778,4.70833333333333,17.2669565217391,"less"
"750",908,908,"Seattle 10th & Weller",2016-11-14,0.43235,22.1583333333333,NA,NA,NA,4.78260869565217,NA,NA,NA,52.7083333333333,115.583333333333,NA,NA,3.625,0,4.91306818181818,0,19.9275362318841,0,20.9040880503145,0,21,"NO2_SubIndex","NO2","Good",3084,1317,1767,834,407,427,7.206845238,4.78260869565217,22.1583333333333,"less"
"751",909,909,"Seattle 10th & Weller",2016-11-15,0.4397375,22.66375,NA,NA,NA,3.54583333333333,NA,NA,NA,49.4166666666667,195.916666666667,NA,NA,6.07916666666667,0,4.99701704545454,0,14.7743055555556,0,21.3808962264151,0,21,"NO2_SubIndex","NO2","Good",2475,1084,1391,676,314,362,17.783623377,3.54583333333333,22.66375,"less"
"752",910,910,"Seattle 10th & Weller",2016-11-16,0.548271428571429,27.8190476190476,NA,NA,NA,4.925,NA,NA,NA,46.4166666666667,173.958333333333,NA,NA,3.99166666666667,0,6.23035714285714,0,20.5208333333333,0,26.2443845462713,0,26,"NO2_SubIndex","NO2","Good",2930,1255,1675,815,385,430,3.745,4.925,27.8190476190476,"less"
"753",911,911,"Seattle 10th & Weller",2016-11-17,0.638977272727273,22.3940909090909,NA,NA,NA,6.50833333333333,NA,NA,NA,46.5,135.291666666667,NA,NA,3.09166666666667,0,7.26110537190083,0,27.1180555555556,0,21.1265008576329,0,27,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3057,1325,1732,838,385,453,6.13,6.50833333333333,22.3940909090909,"less"
"754",912,912,"Seattle 10th & Weller",2016-11-18,0.6005125,23.6675,NA,NA,NA,6.7,NA,NA,NA,48.875,113.833333333333,NA,NA,3.18333333333333,0,6.82400568181818,0,27.9166666666667,0,22.3278301886792,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2719,1186,1533,729,324,405,0,6.7,23.6675,"less"
"755",913,913,"Seattle 10th & Weller",2016-11-19,0.4315875,16.1754166666667,NA,NA,NA,3.65416666666667,NA,NA,NA,51.5416666666667,117.25,NA,NA,2.62916666666667,0,4.90440340909091,0,15.2256944444444,0,15.2598270440252,0,15,"NO2_SubIndex","NO2","Good",839,403,436,234,109,125,0.943333333,3.65416666666667,16.1754166666667,"less"
"756",914,914,"Seattle 10th & Weller",2016-11-20,0.394617391304348,14.9486956521739,NA,NA,NA,2.51739130434783,NA,NA,NA,51.5,152.625,NA,NA,5.04583333333333,0,4.48428853754941,0,10.4891304347826,0,14.1025430680886,0,14,"NO2_SubIndex","NO2","Good",544,275,269,151,70,81,0.8,2.51739130434783,14.9486956521739,"less"
"757",915,915,"Seattle 10th & Weller",2016-11-21,0.430647368421053,22.9638095238095,NA,NA,NA,4.34090909090909,NA,NA,NA,49.7083333333333,180.333333333333,NA,NA,5.7875,0,4.89372009569378,0,18.0871212121212,0,21.6639712488769,0,22,"NO2_SubIndex","NO2","Good",2956,1303,1653,808,375,433,0.81,4.34090909090909,22.9638095238095,"less"
"758",916,916,"Seattle 10th & Weller",2016-11-22,0.512075,23.5845833333333,NA,NA,NA,5.32083333333333,NA,NA,NA,47.7916666666667,168.5,NA,NA,3.4,0,5.81903409090909,0,22.1701388888889,0,22.249606918239,0,22,"NO2_SubIndex","NO2","Good",2136,934,1202,612,278,334,0.36,5.32083333333333,23.5845833333333,"less"
"759",917,917,"Seattle 10th & Weller",2016-11-23,0.450078947368421,23.1736842105263,NA,NA,NA,3.23333333333333,NA,NA,NA,45.8695652173913,181.125,NA,NA,7.1375,0,5.11453349282297,0,13.4722222222222,0,21.8619662363456,0,22,"NO2_SubIndex","NO2","Good",1794,780,1014,517,245,272,9.668988096,3.23333333333333,23.1736842105263,"less"
"760",918,918,"Seattle 10th & Weller",2016-11-24,0.3084875,11.0004166666667,NA,NA,NA,1.9952380952381,NA,NA,NA,47.1666666666667,162.291666666667,NA,NA,5.8375,0,3.50553977272727,0,8.31349206349206,0,10.377751572327,0,10,"NO2_SubIndex","NO2","Good",179,69,110,54,27,27,8.367150795,1.9952380952381,11.0004166666667,"less"
"761",919,919,"Seattle 10th & Weller",2016-11-25,0.5517125,22.3945833333333,NA,NA,NA,5.75,NA,NA,NA,47.625,113.625,NA,NA,3.24583333333333,0,6.26946022727273,0,23.9583333333333,0,21.126965408805,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",967,451,516,301,150,151,6.437984127,5.75,22.3945833333333,"less"
"762",920,920,"Seattle 10th & Weller",2016-11-26,0.4333625,18.9333333333333,NA,NA,NA,4.4125,NA,NA,NA,47.5,175.708333333333,NA,NA,3.65,0,4.92457386363636,0,18.3854166666667,0,17.8616352201258,0,18,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",428,202,226,108,50,58,5.722158729,4.4125,18.9333333333333,"less"
"763",921,921,"Seattle 10th & Weller",2016-11-27,0.363465217391304,12.0739130434783,NA,NA,NA,2.65454545454545,NA,NA,NA,44.3333333333333,156.791666666667,NA,NA,5.09583333333333,0,4.13028656126482,0,11.0606060606061,0,11.3904840032814,0,11,"NO2_SubIndex","NO2","Good",490,254,236,136,68,68,4.678666666,2.65454545454545,12.0739130434783,"less"
"764",922,922,"Seattle 10th & Weller",2016-11-28,0.532966666666667,22.6904166666667,NA,NA,NA,5.67916666666667,NA,NA,NA,46.0416666666667,141.666666666667,NA,NA,3.27916666666667,0,6.05643939393939,0,23.6631944444444,0,21.4060534591195,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2781,1222,1559,795,373,422,3.330444444,5.67916666666667,22.6904166666667,"less"
"765",923,923,"Seattle 10th & Weller",2016-11-29,0.460295833333333,21.0795833333333,NA,NA,NA,5.7,NA,NA,NA,46.5,150.583333333333,NA,NA,3.8125,0,5.23063446969697,0,23.75,0,19.8863993710692,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3026,1356,1670,872,406,466,0.28,5.7,21.0795833333333,"less"
"766",924,924,"Seattle 10th & Weller",2016-11-30,0.432284615384615,23.4869230769231,NA,NA,NA,3.79545454545455,NA,NA,NA,46.4583333333333,165.208333333333,NA,NA,7.29583333333333,0,4.91232517482517,0,15.8143939393939,0,22.1574746008708,0,22,"NO2_SubIndex","NO2","Good",2391,1076,1315,649,309,340,2.798214286,3.79545454545455,23.4869230769231,"less"
"767",925,925,"Seattle 10th & Weller",2016-12-01,0.4585,23.6741666666667,NA,NA,NA,5.925,NA,NA,NA,43.8333333333333,163.291666666667,NA,NA,3.8125,0,5.21022727272727,0,24.6875,0,22.3341194968553,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2806,1254,1552,801,370,431,0.06,5.925,23.6741666666667,"less"
"768",926,926,"Seattle 10th & Weller",2016-12-02,0.415104166666667,23.6370833333333,NA,NA,NA,3.89583333333333,NA,NA,NA,46,181.416666666667,NA,NA,6.0375,0,4.7170928030303,0,16.2326388888889,0,22.2991352201258,0,22,"NO2_SubIndex","NO2","Good",1732,776,956,423,191,232,3.027333333,3.89583333333333,23.6370833333333,"less"
"769",927,927,"Seattle 10th & Weller",2016-12-03,0.364016666666667,19.9141666666667,NA,NA,NA,5.25833333333333,NA,NA,NA,46.5,204.833333333333,NA,NA,8.35416666666667,0,4.13655303030303,0,21.9097222222222,0,18.7869496855346,0,22,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",847,453,394,197,98,99,2.264404762,5.25833333333333,19.9141666666667,"less"
"770",928,928,"Seattle 10th & Weller",2016-12-04,0.379521739130435,16.3952173913043,NA,NA,NA,3.52173913043478,NA,NA,NA,40.6666666666667,147.875,NA,NA,4.03333333333333,0,4.31274703557312,0,14.6739130434783,0,15.4671862182116,0,15,"NO2_SubIndex","NO2","Good",916,486,430,255,117,138,7.947678571,3.52173913043478,16.3952173913043,"less"
"771",929,929,"Seattle 10th & Weller",2016-12-05,0.39395,22.3966666666667,NA,NA,NA,4.6625,NA,NA,NA,36.5833333333333,148.833333333333,NA,NA,4.11666666666667,0,4.47670454545455,0,19.4270833333333,0,21.1289308176101,0,21,"NO2_SubIndex","NO2","Good",1513,660,853,417,199,218,3.740440808,4.6625,22.3966666666667,"less"
"772",930,930,"Seattle 10th & Weller",2016-12-06,0.342366666666667,16.0458333333333,NA,NA,NA,4.15833333333333,NA,NA,NA,35.304347826087,65.3478260869565,NA,NA,3.48695652173913,0,3.8905303030303,0,17.3263888888889,0,15.1375786163522,0,17,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1972,848,1124,503,232,271,0.696666667,4.15833333333333,16.0458333333333,"less"
"773",931,931,"Seattle 10th & Weller",2016-12-07,0.33137619047619,15.2095238095238,NA,NA,NA,4.55,NA,NA,NA,32.2083333333333,34.6666666666667,NA,NA,4.19166666666667,0,3.76563852813853,0,18.9583333333333,0,14.3486073674753,0,19,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1940,849,1091,504,232,272,0.03,4.55,15.2095238095238,"less"
"774",932,932,"Seattle 10th & Weller",2016-12-08,0.292959090909091,12.0491304347826,NA,NA,NA,2.42608695652174,NA,NA,NA,33.75,55.5416666666667,NA,NA,4.52083333333333,0,3.3290805785124,0,10.1086956521739,0,11.3671041837572,0,11,"NO2_SubIndex","NO2","Good",1604,719,885,412,201,211,0,2.42608695652174,12.0491304347826,"less"
"775",933,933,"Seattle 10th & Weller",2016-12-09,0.276445833333333,12.535,NA,NA,NA,2.72916666666667,NA,NA,NA,33.5,115.041666666667,NA,NA,3.51666666666667,0,3.14142992424242,0,11.3715277777778,0,11.8254716981132,0,12,"NO2_SubIndex","NO2","Good",566,211,355,142,68,74,6.131380953,2.72916666666667,12.535,"less"
"776",934,934,"Seattle 10th & Weller",2016-12-10,0.342745833333333,15.61,NA,NA,NA,3.13333333333333,NA,NA,NA,40,158.416666666667,NA,NA,6.775,0,3.89483901515151,0,13.0555555555556,0,14.7264150943396,0,15,"NO2_SubIndex","NO2","Good",421,207,214,100,49,51,5.02607143,3.13333333333333,15.61,"less"
"777",935,935,"Seattle 10th & Weller",2016-12-11,0.338504347826087,15.0539130434783,NA,NA,NA,3.0125,NA,NA,NA,41.2916666666667,195.666666666667,NA,NA,8.48333333333333,0,3.84664031620553,0,12.5520833333333,0,14.2018047579984,0,14,"NO2_SubIndex","NO2","Good",456,229,227,107,49,58,4.948055556,3.0125,15.0539130434783,"less"
"778",936,936,"Seattle 10th & Weller",2016-12-12,0.339713043478261,20.47,NA,NA,NA,3.80833333333333,NA,NA,NA,39.5,144.166666666667,NA,NA,5.0625,0,3.86037549407115,0,15.8680555555556,0,19.311320754717,0,19,"NO2_SubIndex","NO2","Good",2008,856,1152,550,266,284,2.086,3.80833333333333,20.47,"less"
"779",937,937,"Seattle 10th & Weller",2016-12-13,0.3027875,13.4654166666667,NA,NA,NA,5.37916666666667,NA,NA,NA,36.0833333333333,21.8333333333333,NA,NA,4.25,0,3.44076704545455,0,22.4131944444444,0,12.7032232704403,0,22,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2274,995,1279,620,286,334,0.4,5.37916666666667,13.4654166666667,"less"
"780",938,938,"Seattle 10th & Weller",2016-12-14,0.344819047619048,18.1995238095238,NA,NA,NA,4.55833333333333,NA,NA,NA,33.1666666666667,19.2916666666667,NA,NA,5.52916666666667,0,3.91839826839827,0,18.9930555555556,0,17.1693620844564,0,19,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2005,849,1156,487,231,256,0,4.55833333333333,18.1995238095238,"less"
"781",939,939,"Seattle 10th & Weller",2016-12-15,0.3338,16.8304166666667,NA,NA,NA,5.60476190476191,NA,NA,NA,34.7083333333333,27.625,NA,NA,3.575,0,3.79318181818182,0,23.3531746031746,0,15.877751572327,0,23,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1875,811,1064,528,243,285,0.09,5.60476190476191,16.8304166666667,"less"
"782",940,940,"Seattle 10th & Weller",2016-12-16,0.415316666666667,19.5429166666667,NA,NA,NA,6.9,NA,NA,NA,30.7916666666667,96.2916666666667,NA,NA,3.9125,0,4.71950757575758,0,28.75,0,18.436713836478,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1508,630,878,367,169,198,0,6.9,19.5429166666667,"less"
"783",941,941,"Seattle 10th & Weller",2016-12-17,0.5251,23.0358333333333,NA,NA,NA,11.7875,NA,NA,NA,28.9583333333333,66.6666666666667,NA,NA,2.3125,0,5.96704545454545,0,49.1145833333333,0,21.7319182389937,0,49,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",518,236,282,129,55,74,0,11.7875,23.0358333333333,"less"
"784",943,943,"Seattle 10th & Weller",2016-12-19,0.468245833333333,28.15875,NA,NA,NA,5.6,NA,NA,NA,41.125,183.208333333333,NA,NA,5.74166666666667,0,5.32097537878788,0,23.3333333333333,0,26.564858490566,0,27,"NO2_SubIndex","NO2","Good",1427,612,815,376,173,203,8.116748917,5.6,28.15875,"less"
"785",944,944,"Seattle 10th & Weller",2016-12-20,0.363,22.76,NA,NA,NA,8.42272727272727,NA,NA,NA,46.2727272727273,194.416666666667,NA,NA,8.60416666666667,0,4.125,0,35.094696969697,0,21.4716981132075,0,35,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1830,783,1047,454,222,232,5.528420635,8.42272727272727,22.76,"less"
"786",946,946,"Seattle 10th & Weller",2016-12-22,0.656236363636364,29.615,NA,NA,NA,10.6916666666667,NA,NA,NA,40.1666666666667,150.291666666667,NA,NA,2.875,0,7.45723140495868,0,44.5486111111111,0,27.938679245283,0,45,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1408,626,782,385,164,221,0.06,10.6916666666667,29.615,"less"
"787",947,947,"Seattle 10th & Weller",2016-12-23,0.403654166666667,20.7625,NA,NA,NA,5.5,NA,NA,NA,36.7916666666667,70.375,NA,NA,3.15833333333333,0,4.58697916666667,0,22.9166666666667,0,19.5872641509434,0,23,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",555,253,302,131,61,70,13.900010821,5.5,20.7625,"less"
"788",948,948,"Seattle 10th & Weller",2016-12-24,0.474391666666667,18.6595833333333,NA,NA,NA,9.18333333333333,NA,NA,NA,37.3333333333333,143.125,NA,NA,2.425,0,5.39081439393939,0,38.2638888888889,0,17.6033805031447,0,38,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",385,202,183,137,63,74,3.146,9.18333333333333,18.6595833333333,"less"
"789",950,950,"Seattle 10th & Weller",2016-12-26,0.417458333333333,16.8983333333333,NA,NA,NA,4.25,NA,NA,NA,37.5,135.708333333333,NA,NA,3.35833333333333,0,4.7438446969697,0,17.7083333333333,0,15.9418238993711,0,18,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",383,201,182,140,60,80,0.176666667,4.25,16.8983333333333,"less"
"790",951,951,"Seattle 10th & Weller",2016-12-27,0.3807875,21.0904166666667,NA,NA,NA,3.39166666666667,NA,NA,NA,41.0416666666667,216.25,NA,NA,8.6625,0,4.32713068181818,0,14.1319444444444,0,19.8966194968553,0,20,"NO2_SubIndex","NO2","Good",1105,497,608,304,139,165,6.621159813,3.39166666666667,21.0904166666667,"less"
"791",952,952,"Seattle 10th & Weller",2016-12-28,0.487685714285714,24.9985714285714,NA,NA,NA,5.32727272727273,NA,NA,NA,42,164.708333333333,NA,NA,5.2625,0,5.54188311688312,0,22.1969696969697,0,23.5835579514825,0,24,"NO2_SubIndex","NO2","Good",1472,644,828,427,198,229,0,5.32727272727273,24.9985714285714,"less"
"792",953,953,"Seattle 10th & Weller",2016-12-29,0.516079166666667,27.6754166666667,NA,NA,NA,6.20833333333333,NA,NA,NA,42.9583333333333,167.666666666667,NA,NA,3.88333333333333,0,5.86453598484848,0,25.8680555555556,0,26.1088836477987,0,26,"NO2_SubIndex","NO2","Good",1134,511,623,375,178,197,0.616666667,6.20833333333333,27.6754166666667,"less"
"793",954,954,"Seattle 10th & Weller",2016-12-30,0.504229166666667,20.0570833333333,NA,NA,NA,5.42916666666667,NA,NA,NA,39.9166666666667,90.9166666666667,NA,NA,2.675,0,5.72987689393939,0,22.6215277777778,0,18.9217767295597,0,23,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1091,496,595,325,146,179,1.123333333,5.42916666666667,20.0570833333333,"less"
"794",955,955,"Seattle 10th & Weller",2016-12-31,0.446866666666667,17.3683333333333,NA,NA,NA,6.97916666666667,NA,NA,NA,35.0416666666667,148.25,NA,NA,3.61666666666667,0,5.0780303030303,0,29.0798611111111,0,16.3852201257862,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",472,238,234,110,51,59,0.442,6.97916666666667,17.3683333333333,"less"
"795",956,956,"Seattle 10th & Weller",2017-01-01,0.348208695652174,11.7113043478261,NA,NA,NA,5.67083333333333,NA,NA,NA,33.5416666666667,54.9583333333333,NA,NA,3.2,0,3.95691699604743,0,23.6284722222222,0,11.0484003281378,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",326,162,164,80,41,39,7.054869464,5.67083333333333,11.7113043478261,"less"
"796",957,957,"Seattle 10th & Weller",2017-01-02,0.322241666666667,13.42125,NA,NA,NA,4.1875,NA,NA,NA,32.0833333333333,43.8333333333333,NA,NA,3.325,0,3.66183712121212,0,17.4479166666667,0,12.6615566037736,0,17,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",623,314,309,154,68,86,0,4.1875,13.42125,"less"
"797",958,958,"Seattle 10th & Weller",2017-01-03,0.31395,14.3341666666667,NA,NA,NA,3.65,NA,NA,NA,28.9166666666667,22.75,NA,NA,4.71666666666667,0,3.56761363636364,0,15.2083333333333,0,13.5227987421384,0,15,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1736,758,978,422,205,217,0,3.65,14.3341666666667,"less"
"798",959,959,"Seattle 10th & Weller",2017-01-04,0.422395238095238,22.0904761904762,NA,NA,NA,4.96666666666667,NA,NA,NA,30.4166666666667,48.9166666666667,NA,NA,4,0,4.79994588744589,0,20.6944444444444,0,20.8400718778077,0,21,"NO2_SubIndex","NO2","Good",1808,807,1001,461,215,246,0,4.96666666666667,22.0904761904762,"less"
"799",960,960,"Seattle 10th & Weller",2017-01-05,0.753608333333333,31.9625,NA,NA,NA,12.2458333333333,NA,NA,NA,30.1666666666667,99.9166666666667,NA,NA,3.0125,0,8.56373106060606,0,50.3129470672389,0,30.1533018867925,0,50,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1777,787,990,436,207,229,0,12.2458333333333,31.9625,"less"
"800",961,961,"Seattle 10th & Weller",2017-01-06,0.758370833333333,32.9116666666667,NA,NA,NA,11.7727272727273,NA,NA,NA,31,105.666666666667,NA,NA,2.9375,0,8.61785037878788,0,49.0530303030303,0,31.0487421383648,0,49,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1648,727,921,416,193,223,0,11.7727272727273,32.9116666666667,"less"
"801",962,962,"Seattle 10th & Weller",2017-01-07,0.519383333333333,24.0683333333333,NA,NA,NA,6.1625,NA,NA,NA,33.9583333333333,147.291666666667,NA,NA,2.85416666666667,0,5.90208333333333,0,25.6770833333333,0,22.7059748427673,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",538,278,260,218,108,110,0,6.1625,24.0683333333333,"less"
"802",963,963,"Seattle 10th & Weller",2017-01-08,0.538426086956522,25.7365217391304,NA,NA,NA,6.20833333333333,NA,NA,NA,38.25,119.375,NA,NA,2.39583333333333,0,6.11847826086956,0,25.8680555555556,0,24.2797374897457,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",268,134,134,61,29,32,3.512681818,6.20833333333333,25.7365217391304,"less"
"803",964,964,"Seattle 10th & Weller",2017-01-09,0.459259090909091,25.9286363636364,NA,NA,NA,6.2125,NA,NA,NA,39.75,158.416666666667,NA,NA,5.4625,0,5.21885330578512,0,25.8854166666667,0,24.4609777015437,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2014,879,1135,517,233,284,4.612984849,6.2125,25.9286363636364,"less"
"804",965,965,"Seattle 10th & Weller",2017-01-10,0.2911375,14.3429166666667,NA,NA,NA,4.06666666666667,NA,NA,NA,35.8333333333333,80.1666666666667,NA,NA,5.39583333333333,0,3.30838068181818,0,16.9444444444444,0,13.5310534591195,0,17,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1820,804,1016,459,232,227,2.361,4.06666666666667,14.3429166666667,"less"
"805",966,966,"Seattle 10th & Weller",2017-01-11,0.413061904761905,20.782380952381,NA,NA,NA,5.76190476190476,NA,NA,NA,31.5,26.125,NA,NA,4.40416666666667,0,4.69388528138528,0,24.0079365079365,0,19.6060197663971,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1873,838,1035,448,203,245,0.06,5.76190476190476,20.782380952381,"less"
"806",967,967,"Seattle 10th & Weller",2017-01-12,0.5376125,31.5720833333333,NA,NA,NA,7.67916666666667,NA,NA,NA,31.7916666666667,80.2083333333333,NA,NA,3.09166666666667,0,6.10923295454545,0,31.9965277777778,0,29.7849842767296,0,32,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1838,840,998,506,220,286,0,7.67916666666667,31.5720833333333,"less"
"807",968,968,"Seattle 10th & Weller",2017-01-13,0.4340375,26.71125,NA,NA,NA,7.88333333333333,NA,NA,NA,32.1666666666667,40.6666666666667,NA,NA,3.25416666666667,0,4.93224431818182,0,32.8472222222222,0,25.1992924528302,0,33,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1704,752,952,369,174,195,0,7.88333333333333,26.71125,"less"
"808",969,969,"Seattle 10th & Weller",2017-01-14,0.642041666666667,28.3266666666667,NA,NA,NA,11.3708333333333,NA,NA,NA,35.2916666666667,90.1666666666667,NA,NA,2.50416666666667,0,7.29592803030303,0,47.3784722222222,0,26.7232704402516,0,47,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",731,402,329,251,127,124,0,11.3708333333333,28.3266666666667,"less"
"809",972,972,"Seattle 10th & Weller",2017-01-17,0.651816666666667,35.4575,NA,NA,NA,11.15,NA,NA,NA,43.25,157.208333333333,NA,NA,3.025,0,7.40700757575758,0,46.4583333333333,0,33.4504716981132,0,46,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1745,754,991,590,240,350,7.191642857,11.15,35.4575,"less"
"810",973,973,"Seattle 10th & Weller",2017-01-18,0.2995,14.465,NA,NA,NA,1.9,NA,NA,NA,45.1538461538462,123.75,NA,NA,6.05833333333333,0,3.40340909090909,0,7.91666666666667,0,13.6462264150943,0,14,"NO2_SubIndex","NO2","Good",1406,623,783,342,169,173,35.916126123,1.9,14.465,"less"
"811",974,974,"Seattle 10th & Weller",2017-01-19,0.4206125,25.7808333333333,NA,NA,NA,3.86666666666667,NA,NA,NA,45.75,153.958333333333,NA,NA,5.07083333333333,0,4.7796875,0,16.1111111111111,0,24.3215408805031,0,24,"NO2_SubIndex","NO2","Good",1945,848,1097,529,252,277,7.154058442,3.86666666666667,25.7808333333333,"less"
"812",975,975,"Seattle 10th & Weller",2017-01-20,0.437075,22.8470833333333,NA,NA,NA,4.37916666666667,NA,NA,NA,44.8235294117647,97.3913043478261,NA,NA,2.91304347826087,0,4.96676136363636,0,18.2465277777778,0,21.5538522012579,0,22,"NO2_SubIndex","NO2","Good",2220,961,1259,557,269,288,0.5,4.37916666666667,22.8470833333333,"less"
"813",976,976,"Seattle 10th & Weller",2017-01-21,0.6745875,28.27375,NA,NA,NA,10.85,NA,NA,NA,45.4166666666667,168.125,NA,NA,2.55416666666667,0,7.66576704545455,0,45.2083333333333,0,26.6733490566038,0,45,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1363,607,756,281,144,137,0.09,10.85,28.27375,"less"
"814",977,977,"Seattle 10th & Weller",2017-01-22,0.370965217391304,17.815652173913,NA,NA,NA,4.45833333333333,NA,NA,NA,43.4166666666667,95.9583333333333,NA,NA,3.1125,0,4.21551383399209,0,18.5763888888889,0,16.8072190319934,0,19,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",433,219,214,150,75,75,3.016454546,4.45833333333333,17.815652173913,"less"
"815",978,978,"Seattle 10th & Weller",2017-01-23,0.578520833333333,22.3233333333333,NA,NA,NA,6.06666666666667,NA,NA,NA,40.5,107.5,NA,NA,2.85416666666667,0,6.57410037878788,0,25.2777777777778,0,21.059748427673,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2635,1162,1473,658,318,340,0,6.06666666666667,22.3233333333333,"less"
"816",982,982,"Seattle 10th & Weller",2017-01-27,0.567120833333333,29.06875,NA,NA,NA,7.20833333333333,NA,NA,NA,45.5,123.666666666667,NA,NA,2.09583333333333,0,6.44455492424242,0,30.0347222222222,0,27.4233490566038,0,30,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2383,1032,1351,631,305,326,0,7.20833333333333,29.06875,"less"
"817",983,983,"Seattle 10th & Weller",2017-01-28,0.58385,27.4995833333333,NA,NA,NA,7.44166666666667,NA,NA,NA,45.625,120.708333333333,NA,NA,2.87083333333333,0,6.63465909090909,0,31.0069444444444,0,25.9430031446541,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1215,641,574,475,226,249,0,7.44166666666667,27.4995833333333,"less"
"818",984,984,"Seattle 10th & Weller",2017-01-29,0.402308695652174,17.6652173913043,NA,NA,NA,7.44583333333333,NA,NA,NA,44.9583333333333,183.375,NA,NA,5.3,0,4.57168972332016,0,31.0243055555556,0,16.6652994257588,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",814,378,436,250,125,125,0.06,7.44583333333333,17.6652173913043,"less"
"819",985,985,"Seattle 10th & Weller",2017-01-30,0.303108333333333,14.59,NA,NA,NA,4.74,NA,NA,NA,43.3333333333333,70.625,NA,NA,3.69583333333333,0,3.44441287878788,0,19.75,0,13.7641509433962,0,20,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2645,1128,1517,678,320,358,1.547666667,4.74,14.59,"less"
